"id","name","code"
12374,"Capitan Vicente A Almonacid","IRJ"
12375,"Clarence Cannon Memorial","IRK"
12376,"Birao Airport","IRO"
12377,"Isiro Airport","IRP"
12378,"Sturgis Airport","IRS"
12379,"Roy E. Ray","IRV"
12380,"Mount Isa Airport","ISA"
12381,"Benazir Bhutto International","ISB"
12382,"Scilly Isles Airport","ISC"
12383,"Ishigaki Airport","ISG"
12384,"Ischia Airport","ISH"
12385,"Isisford Airport","ISI"
12386,"Isla Mujeres Airport","ISJ"
12387,"Isabel Pass Airport","ISL"
12388,"Kissimmee Gateway","ISM"
12389,"Sloulin Field International","ISN"
12390,"Kinston Regional Jetport at Stallings Field","ISO"
12391,"Long Island MacArthur","ISP"
12392,"Schoolcraft County","ISQ"
12393,"Istres Le Tube","ISR"
12394,"Wiscasset Airport","ISS"
12395,"Ataturk","IST"
12396,"Alexander Field","ISW"
12397,"Ithaca Tompkins International","ITH"
12400,"Osaka International","ITM"
12401,"Itabuna Airport","ITN"
12402,"General Lyman Field","ITO"
12403,"Itaqui Airport","ITQ"
12404,"Niue International","IUE"
12405,"Inus Airport","IUS"
12406,"Ambanja Airport","IVA"
12407,"Invercargill Airport","IVC"
12408,"Berane Airport","IVG"
12409,"Ivalo Airport","IVL"
12410,"Inverell Airport","IVR"
12411,"Ivanovo Airport","IWA"
12412,"Gogebic-Iron County","IWD"
12413,"Iwami Airport","IWJ"
12414,"Iwo Jima Airport","IWO"
12415,"West Houston","IWS"
12416,"Agartala Airport","IXA"
12417,"Bagdogra Airport","IXB"
12418,"Chandigarh Airport","IXC"
12419,"Allahabad Airport","IXD"
12420,"Mangalore Airport","IXE"
12421,"Belagavi","IXG"
12422,"Kailashahar Airport","IXH"
12423,"North Lakhimpur/Lilabari","IXI"
12424,"Jammu Airport","IXJ"
12425,"Keshod Airport","IXK"
12426,"Leh Airport","IXL"
12427,"Madurai Airport","IXM"
12429,"Kamalpur Airport","IXQ"
12430,"Ranchi Airport","IXR"
12431,"Silchar Airport","IXS"
12432,"Aurangabad Airport","IXU"
12433,"Jamshedpur Airport","IXW"
12434,"Kandla Airport","IXY"
12435,"Port Blair Airport","IXZ"
12436,"Inyokern Airport","IYK"
12437,"Izmir Metropolitan Area","IZM"
12438,"Izumo Airport","IZO"
12439,"Ixtepec Airport","IZT"
12440,"Jabiru Airport","JAB"
12441,"Jackson Hole","JAC"
12442,"Jaffna Airport","JAF"
12443,"Shahbaz AB","JAG"
12444,"Jaipur Airport","JAI"
12445,"Perimeter Mall","JAJ"
12446,"Jacmel Airport","JAK"
12447,"El Lencero","JAL"
12448,"Allen C Thompson Field","JAN"
12449,"Beaver Ruin","JAO"
12450,"Ilulissat","JAV"
12451,"Jacksonville International","JAX"
12452,"Boston City Heliport","JBC"
12453,"Berkeley Municipal Heliport","JBK"
12454,"Commerce Business Park","JBP"
12455,"Jonesboro Municipal","JBR"
12456,"Croisette Heliport","JCA"
12457,"China Basin Heliport","JCC"
12458,"Oakland Convention Center Heliport","JCE"
12459,"Christianshab Airport","JCH"
12460,"Johnson County Industrial","JCI"
12461,"Julia Creek Airport","JCK"
12462,"Grant County Regional/Ogilvie Field","JDA"
12463,"Downtown Heliport","JDB"
12464,"Juiz","JDF"
12465,"Edgewater Inn Helipad Sea Wash","JDG"
12466,"Jodhpur Airport","JDH"
12467,"Miami Downtown Heliport","JDM"
12468,"Regional de Cariri","JDO"
12469,"Minneapolis Heliport","JDT"
12470,"Houston Central Business District Heliport","JDX"
12472,"King Abdulaziz International","JED"
12473,"Jeremie Airport","JEE"
12474,"Jefferson City Memorial","JEF"
12476,"Jersey Airport","JER"
12477,"Seattle 1st National.Bank Helipad","JFB"
12478,"John F. Kennedy International","JFK"
12479,"Ashtabula County","JFN"
12481,"Frederikshaab","JFR"
12482,"Jamnagar Airport","JGA"
12483,"Grand Canyon Heliport","JGC"
12484,"Williamsburg-Jamestown","JGG"
12485,"Galleria","JGL"
12486,"Greenway Plaza Heliport","JGP"
12487,"Transco Tower Galleria Heliport","JGQ"
12489,"Senai International","JHB"
12490,"Island Heliport","JHC"
12491,"Helsingborg Heliport","JHE"
12492,"Kapalua Airport","JHM"
12493,"Sisimiut Airport","JHS"
12494,"Chautauqua County/Jamestown","JHW"
12495,"Cambridge Airport","JHY"
12496,"Ambouli","JIB"
12497,"Civic Financial Center Helipad","JID"
12498,"Ikaria","JIK"
12499,"Jilin Airport","JIL"
12500,"Aba Segud Negus Wolde Giorg","JIM"
12501,"Jinja Airport","JIN"
12502,"Juanjui Airport","JJI"
12503,"Jonkoping Airport","JKG"
12504,"Chios Airport","JKH"
12505,"Kalymnos Airport","JKL"
12506,"Janakpur Airport","JKR"
12507,"Jakarta Metropolitan Area","JKT"
12508,"Cherokee County","JKV"
12509,"Quartz Creek","JLA"
12511,"Joplin Municipal","JLN"
12512,"Jabalpur Airport","JLR"
12513,"Astrodome","JMA"
12514,"Jamba Airport","JMB"
12515,"Marin County Heliport","JMC"
12516,"Mikonos","JMK"
12517,"Harbour Heliport","JMM"
12518,"Downtown Heliport","JMN"
12519,"Jamestown Regional","JMS"
12520,"Oliver Reginald Tambo International","JNB"
12521,"Nanortalik Airport","JNN"
12522,"Newport Beach Airport","JNP"
12523,"Juneau International","JNU"
12524,"Prince Hasan","JO1"
12525,"Al Shaheed Mwaffaq Salti Air Base","JO2"
12526,"Azraq Highway Strip","JO3"
12527,"Centerport Heliport","JOC"
12528,"Joensuu Airport","JOE"
12529,"Adisutjipto","JOG"
12530,"Port St Johns Airport","JOH"
12531,"Joinville Airport","JOI"
12533,"Jolo Airport","JOL"
12534,"Njombe Airport","JOM"
12535,"Johnston Atoll","JON"
12536,"Orange County Heliport","JOR"
12537,"Jos Airport","JOS"
12539,"Futenma MCAS","JP2"
12540,"Presidente Castro Pinto International","JPA"
12541,"Pan Am Building Heliport","JPB"
12542,"Ji Parana Airport","JPR"
12543,"Park Ten Helipad","JPT"
12544,"Concord Padgett Regional","JQF"
12545,"West 30th Street Heliport","JRA"
12546,"Downtown Manhattan/Wall Street Heliport","JRB"
12547,"Appache Heliport","JRC"
12548,"East 60th Street Heliport","JRE"
12549,"Barbers Point NAS","JRF"
12550,"Jorhat Airport","JRH"
12551,"Kilimanjaro International","JRO"
12552,"Jerusalem Airport","JRS"
12553,"Jose Aponte de la Torre","JRV"
12554,"Juneau Seaplane Base","JSE"
12555,"Alexandros Papadiamandis","JSI"
12556,"Crossroads Heliport","JSK"
12557,"Sodertalje Heliport","JSO"
12558,"Jashore","JSR"
12559,"John Murtha Johnstown-Cambria County","JST"
12561,"Dimitrios Vikelas","JSY"
12563,"Santorini Airport","JTR"
12564,"Juba Airport","JUB"
12566,"Jujuy Airport","JUJ"
12567,"Inca Manco Capac International","JUL"
12568,"Jumla Airport","JUM"
12570,"Upernavik Airport","JUV"
12571,"Rock County","JVL"
12573,"Westchase Heliport","JWH"
12574,"John C Tune","TN8"
12576,"Jackson County-Reynolds Field","JXN"
12577,"Olympic Hotel Helipad Sea Wash","JYP"
12578,"Jyvaskyla Airport","JYV"
12579,"James H Easom Field","JZA"
12580,"Orange Municipal","JZB"
12581,"Stanley Municipal","JZC"
12582,"Ganda Airport","JZD"
12583,"Trading Bay Production","JZE"
12585,"Chamberlain Municipal","JZG"
12586,"Jui Zhai Huang Long","JZH"
12587,"Douglas Hunter Field","JZI"
12588,"Sky Harbor","JZJ"
12589,"Cloquet Carlton County","JZK"
12590,"San Clemente Island Nalf","JZL"
12591,"Hog River Airport","JZM"
12592,"Quincy Municipal","JZN"
12593,"American Falls Airport","JZO"
12594,"Prospect State","JZP"
12595,"Brooksville Tampa Bay Regional","JZQ"
12596,"Laurel Municipal","JZR"
12598,"Arlington Municipal","JZT"
12599,"William H. Morse State","JZU"
12600,"North Little Rock Municipal","JZV"
12601,"Evergreen Regional Middleton Field","JZW"
12602,"Angwin-Parrett Field","JZX"
12603,"Idaho County","JZY"
12604,"Taszar Airport","JZZ"
12605,"Russellville-Logan County","K01"
12606,"Kasama Airport","KAA"
12607,"Kariba International","KAB"
12608,"Kamishly","KAC"
12609,"Kaduna Airport","KAD"
12610,"Kake Seaplane Base","KAE"
12611,"Kangung","KAG"
12613,"Kaieteur Airport","KAI"
12614,"Kajaani Airport","KAJ"
12615,"Kaltag Airport","KAL"
12616,"Kano Mallam Aminu Kano","KAN"
12617,"Kuusamo Airport","KAO"
12618,"Kamarang Airport","KAR"
12619,"Kaitaia Airport","KAT"
12620,"Kawthaung Airport","KAW"
12621,"Birch Creek Airport","KBC"
12622,"Bell Island Hot Springs Seaplane Base","KBE"
12623,"Kabalega Falls Airport","KBG"
12624,"Klag Bay Airport","KBK"
12625,"Hamid Karzai International","KBL"
12626,"Kabalo Airport","KBO"
12627,"Boryspil International","KBP"
12628,"Sultan Ismail Petra","KBR"
12629,"Bo Airport","KBS"
12630,"Krabi Airport","KBV"
12631,"Chignik Bay","KBW"
12632,"Kuche","KCA"
12633,"Coffman Cove Seaplane Base","KCC"
12634,"Collinsville Airport","KCE"
12635,"Chignik Bay Airport","KCG"
12636,"Kuching International","KCH"
12637,"Fairfax Municipal","KCK"
12638,"Chignik Lagoon Airport","KCL"
12639,"Chernofski Harbor","KCN"
12641,"Chignik Lake","KCQ"
12642,"Colorado Creek Airport","KCR"
12644,"Kochi Airport","KCZ"
12645,"Kandahar Airport","KDH"
12646,"N Djole Airport","KDJ"
12647,"Kodiak Municipal","KDK"
12648,"Kamphang Saen Airport","KDT"
12649,"Nanwalek Airport","KEB"
12650,"Kaedi Airport","KED"
12651,"Keflavik International","KEF"
12652,"Kenmore Air Harbor","KEH"
12653,"Ekwok Airport","KEK"
12654,"Kiel/Holtenau","KEL"
12655,"Kemi Tornio","KEM"
12656,"Kenema Airport","KEN"
12657,"Odienne IV Coast","KEO"
12658,"Nepalgunj","KEP"
12659,"Kerman Airport","KER"
12661,"Ocean Reef Club","KEZ"
12662,"Kiffa Airport","KFA"
12663,"False Pass Airport","KFP"
12664,"Kananga Airport","KGA"
12665,"Kingscote Airport","KGC"
12666,"Khrabrovo","KGD"
12667,"Karaganda Airport","KGF"
12668,"Kedougou Airport","KGG"
12669,"Kalgoorlie Airport","KGI"
12670,"Karonga Airport","KGJ"
12671,"Koliganek Airport","KGK"
12672,"Kigali Airport","KGL"
12674,"Kos Airport","KGS"
12675,"Keningau Airport","KGU"
12676,"Grayling Airport","KGX"
12677,"Glacier Creek Airport","KGZ"
12679,"Kherson Airport","KHE"
12680,"Kaohsiung International","KHH"
12681,"Jinnah International","KHI"
12682,"Khark Island","KHK"
12683,"Kanti","KHM"
12684,"Changbei International","KHN"
12685,"Khabarovsk Airport","KHV"
12686,"Ivanof Bay Seaplane Base","KIB"
12687,"Everod","KID"
12688,"Kieta","KIE"
12689,"Kish Island Airport","KIH"
12690,"Niigata Airport","KIJ"
12691,"Kirkuk AB","KIK"
12692,"B J Vorster","KIM"
12693,"Norman Manley International","KIN"
12694,"Kerry","KIR"
12695,"Kisumu Airport","KIS"
12696,"Alexandros Aristotelous Onassis","KIT"
12697,"Chisinau International","KIV"
12698,"Kitwe/Nkana","KIW"
12699,"Kansai International","KIX"
12700,"Kilwa Masoko","KIY"
12701,"Krasnoyarsk","KJA"
12702,"Kortrijk Wevelgem","KJK"
12703,"Ching Chuan Kang AB","KK1"
12704,"Koyuk Alfred Adams","KKA"
12705,"Kitoi Bay Airport","KKB"
12706,"Khon Kaen Airport","KKC"
12707,"Keri Keri","KKE"
12708,"Kongiganak Airport","KKH"
12709,"Akiachak Airport","KKI"
12710,"Kitakyushu Airport","KKJ"
12711,"Kalakaket Creek AFS","KKK"
12712,"Karluk Lake Seaplane Base","KKL"
12713,"Hoybuktmoen","KKN"
12714,"Kaikohe Airport","KKO"
12716,"Ekuk Airport","KKU"
12717,"Kikwit Airport","KKW"
12718,"Kalabo Airport","KLB"
12719,"Kalskag Airport","KLG"
12720,"Levelock Airport","KLL"
12721,"Larsen Bay Airport","KLN"
12722,"Kalibo International","KLO"
12723,"Kelp Bay Airport","KLP"
12724,"Kalmar Airport","KLR"
12725,"Kelso-Longview","KLS"
12726,"Klagenfurt Airport","KLU"
12727,"Karlovy Vary Airport","KLV"
12728,"Klawock Airport","KLW"
12729,"Kalamata Airport","KLX"
12730,"Kerema Airport","KMA"
12731,"King Khaled Military City","KMC"
12732,"Kamina Airport","KMF"
12733,"Kunming Airport","KMG"
12734,"Miyazaki Airport","KMI"
12735,"Kumamoto Airport","KMJ"
12736,"Kamina Base","KMN"
12737,"Manokatak Seaplane Base","KMO"
12738,"Keetmanshoop Airport","KMP"
12739,"Komatsu Airport","KMQ"
12740,"Kumasi Airport","KMS"
12741,"Kisimayo","KMU"
12742,"Khamis Mushait Airport","KMX"
12743,"Moser Bay Airport","KMY"
12744,"Kaoma Airport","KMZ"
12745,"Kanab Municipal","KNB"
12746,"Kindu Airport","KND"
12748,"Kokhanok Airport","KNK"
12749,"Kankan Airport","KNN"
12751,"Capanda Airport","KNP"
12752,"King Island Airport","KNS"
12753,"Kennett Memorial","KNT"
12754,"Kanpur/Chakeri","KNU"
12755,"New Stuyahok Airport","KNW"
12756,"Kununurra Airport","KNX"
12757,"Kenieba Airport","KNZ"
12758,"Ellison Onizuka Kona International at Keahole","KOA"
12760,"El Tari","KOE"
12761,"Koolatah Airport","KOH"
12762,"Kirkwall Airport","KOI"
12763,"Kagoshima Airport","KOJ"
12764,"Kokkola Pietarsaari","KOK"
12765,"Kontum Airport","KON"
12766,"Nakhon Phanom Airport","KOP"
12767,"Kokoro Airport","KOR"
12768,"Kompongsom Airport","KOS"
12769,"Kotlik Airport","KOT"
12770,"Ganzhou Airport","KOW"
12771,"Olga Bay Seaplane Base","KOY"
12772,"Ouzinkie Airport","KOZ"
12773,"Point Baker Airport","KPB"
12774,"Port Clarence CGS","KPC"
12775,"Pauloff Harbor Airport","KPH"
12776,"Kapit Airport","KPI"
12777,"Parks Seaplane Base","KPK"
12778,"Napamute Airport","KPM"
12779,"Kipnuk Airport","KPN"
12780,"Pohang Airport","KPO"
12781,"Kalpower","KPP"
12782,"Port Williams Airport","KPR"
12783,"Kempsey Airport","KPS"
12784,"Perryville Airport","KPV"
12785,"Port Bailey Airport","KPY"
12786,"Akutan Airport","KQA"
12787,"Karumba Airport","KRB"
12788,"Kramfors Solleftea","KRF"
12789,"John Paul II - Balice","KRK"
12790,"Kasitsna","KRM"
12791,"Kiruna Airport","KRN"
12792,"Karup Airport","KRP"
12793,"Krasnodar Airport","KRR"
12794,"Kjevik","KRS"
12795,"Khartoum Airport","KRT"
12796,"Coffey County","KS2"
12798,"Kosrae Airport","KSA"
12799,"Barca","KSC"
12800,"Karlstad Airport","KSD"
12801,"Kasese Airport","KSE"
12802,"Kassel Calden","KSF"
12803,"Shahid Ashrafi Esfahani","KSH"
12804,"Kissidougou Airport","KSI"
12805,"Karshi Airport","KSQ"
12806,"Kassala Airport","KSL"
12807,"St. Mary's Airport","KSM"
12809,"Kastoria Airport","KSO"
12810,"Kosipe Airport","KSP"
12811,"Karshi Khanabad","KSQ"
12812,"Federal No.1","KSR"
12813,"Kvernberget","KSU"
12814,"Karratha Airport","KTA"
12815,"Thorne Bay Seaplane Base","KTB"
12817,"Kitale Airport","KTL"
12818,"Tribhuvan International","KTM"
12819,"Ketchikan International","KTN"
12820,"Tinson Pen","KTP"
12821,"Katherine Airport","KTR"
12822,"Brevig Mission Airport","KTS"
12823,"Kittila Airport","KTT"
12824,"Pyrzowice","KTW"
12826,"Kuantan Airport","KUA"
12827,"Kudat Airport","KUD"
12828,"Kurumoch","KUF"
12829,"Kushiro Airport","KUH"
12830,"Kawau Island Airport","KUI"
12831,"Kasigluk Airport","KUK"
12832,"Kuala Lumpur International","KUL"
12833,"Yakushima Airport","KUM"
12834,"Kaunas International","KUN"
12835,"Kuopio Airport","KUO"
12836,"Kunsan AB","KUV"
12837,"Kugururok River Airport","KUW"
12838,"Kamusi Airport","KUY"
12840,"Kavala Airport","KVA"
12841,"King Cove Airport","KVC"
12843,"Kavieng Airport","KVG"
12844,"Kivalina Airport","KVL"
12845,"Bucholz AAF","KWA"
12846,"Longdongbao","KWE"
12847,"Waterfall Seaplane Base","KWF"
12849,"Kuwait International","KWI"
12850,"Gwangju Airport","KWJ"
12851,"Kwigillingok Airport","KWK"
12852,"Guilin Airport","KWL"
12853,"Quinhagak Airport","KWN"
12854,"West Point Village","KWP"
12855,"Kwethluk Airport","KWT"
12856,"Kolwezi Airport","KWZ"
12857,"Kasaan Seaplane Base","KXA"
12858,"Komsomolsk South","KXK"
12859,"Stuart Powell Field","KY1"
12860,"Sturgis Municipal","KY2"
12861,"Mount Sterling - Montgomery County","KY3"
12862,"Henderson City - County","KY4"
12863,"Madisonville Municipal","KY5"
12864,"Konya Airport","KYA"
12865,"Yankee Creek 2","KYC"
12866,"Karluk Airport","KYK"
12867,"Kayes Airport","KYS"
12868,"Koyukuk Airport","KYU"
12869,"Zachar Bay Airport","KZB"
12870,"Kizhuyak Airport","KZH"
12871,"Filippos","KZI"
12872,"Kazan Airport","KZN"
12873,"Lamar Municipal","LAA"
12874,"Lab Lab Airport","LAB"
12875,"Pulau Layang-Layang Airport","LAC"
12876,"Luanda 4 de Fevereiro","LAD"
12877,"Lae Nadzab","LAE"
12878,"Purdue University","LAF"
12879,"Lannion Airport","LAI"
12880,"Lages Airport","LAJ"
12881,"Aklavik Airport","LAK"
12882,"Lakeland Linder International","LAL"
12883,"Los Alamos Airport","LAM"
12884,"Capital City","LAN"
12885,"Laoag International","LAO"
12886,"General Manuel Marquez de Leon International","LAP"
12887,"El Beida","LAQ"
12888,"General Brees Field","LAR"
12889,"Harry Reid International","LAS"
12890,"Lamu Manda","LAU"
12891,"Lawton-Fort Sill Regional","LAW"
12892,"Los Angeles International","LAX"
12893,"Ladysmith Airport","LAY"
12894,"Bom Jesus Da Lapa Airport","LAZ"
12895,"Leeds Bradford","LBA"
12896,"Lubbock International","LBB"
12897,"Lubeck Blankensee","LBC"
12898,"Arnold Palmer Regional","LBE"
12899,"North Platte Regional Airport Lee Bird Field","LBF"
12900,"Le Bourget","LBG"
12901,"Albi Le Sequestre","LBI"
12902,"Liberal Mid-America Regional","LBL"
12903,"Long Banga Airfield","LBP"
12904,"Lambarene Airport","LBQ"
12905,"Labasa Airport","LBS"
12906,"Lumberton Municipal","LBT"
12907,"Labuan Airport","LBU"
12908,"Leon M Ba","LBV"
12909,"Lubang Airport","LBX"
12910,"Saint Nazaire/Montoir","LBY"
12911,"Larnaca Airport","LCA"
12912,"Lecce Airport","LCC"
12913,"Goloson International","LCE"
12914,"A Coruna Airport","LCG"
12915,"Lake Charles Regional","LCH"
12916,"Laconia Municipal","LCI"
12917,"Lockbourne AFB","LCK"
12918,"La Cumbre Airport","LCM"
12919,"Las Canas Airport","LCS"
12920,"City","LCY"
12921,"Governador Jose Richa","LDB"
12922,"Tarbes-Lourdes-Pyrenees","LDE"
12923,"Lord Howe Island Airport","LDH"
12924,"Lindi Airport","LDI"
12925,"Linden Airport","LDJ"
12926,"Lidkoping Airport","LDK"
12927,"Ludington Airport","LDM"
12928,"Lahad Datu Airport","LDU"
12929,"Landivisiau Airport","LDV"
12930,"Eglinton","LDY"
12931,"Learmonth Airport","LEA"
12932,"Lebanon Municipal","LEB"
12933,"Pulkovo","LED"
12934,"Leesburg International","LEE"
12935,"Aleg Airport","LEG"
12936,"Le Havre Octeville","LEH"
12937,"Almeria Airport","LEI"
12938,"Leipzig Halle","LEJ"
12939,"Labe Airport","LEK"
12941,"Leconi Airport","LEO"
12942,"Alfredo Vasquez Cobo","LET"
12943,"Bureta Airport","LEV"
12944,"Auburn Lewiston Municipal","LEW"
12945,"Blue Grass","LEX"
12947,"Langley AFB","LFI"
12948,"Angelina County","LFK"
12949,"Kelafo Airport","LFO"
12950,"Francisco Javier Garcia Hevia","LFR"
12951,"Lafayette Regional","LFT"
12952,"Gnassingbe Eyadema International","LFW"
12953,"La Guardia","LGA"
12954,"Long Beach Airport","LGB"
12955,"Callaway","LGC"
12956,"La Grande/Union County","LGD"
12957,"Bierset","LGG"
12958,"Leigh Creek Airport","LGH"
12959,"Deadman's Cay Airport","LGI"
12960,"Langkawi International","LGK"
12961,"Longmont Municipal","LGM"
12962,"Legazpi Airport","LGP"
12963,"Lago Agrio Airport","LGQ"
12964,"Malargue Airport","LGS"
12965,"Logan Cache","LGU"
12966,"Gatwick","LGW"
12967,"Lahr Airport","LHA"
12968,"Lost Harbor Airport","LHB"
12969,"Allama Iqbal International","LHE"
12970,"Lightning Ridge Airport","LHG"
12971,"Fairfield County","LHQ"
12972,"Heathrow","LHR"
12973,"Lake Havasu City Airport","LHU"
12974,"William T. Piper Memorial","LHV"
12975,"Zhongchuan","LHW"
12976,"La Junta Municipal","LHX"
12977,"Liangping Airport","LIA"
12978,"Limbunya Airport","LIB"
12979,"Limon Municipal","LIC"
12980,"Libenge Airport","LIE"
12981,"Bellegarde","LIG"
12982,"Lihue Airport","LIH"
12983,"Long Island Airport","LIJ"
12984,"Likiep Island Airport","LIK"
12985,"Lesquin","LIL"
12986,"Jorge Chavez International","LIM"
12987,"Linate","LIN"
12988,"Puerto Limon","LIO"
12989,"Lisala Airport","LIQ"
12990,"Daniel Oduber International","LIR"
12991,"Lisboa","LIS"
12992,"Adams Field","LIT"
12993,"Livengood Airport","LIV"
12994,"Loikaw Airport","LIW"
12995,"Wright AAF","LIY"
12996,"Loring AFB","LIZ"
12997,"Lodja Airport","LJA"
12998,"Lijiang South","LJG"
12999,"Brazoria County","LJN"
13000,"Ljubljana Airport","LJU"
13001,"Floyd W Jones Lebanon","LJY"
13002,"Lake Union Terminal","LKE"
13003,"Kulik Lake Airport","LKK"
13004,"Banak","LKL"
13005,"Nekempte Airport","LKM"
13006,"Leknes Airport","LKN"
13007,"Chaudhary Charan Singh International","LKO"
13008,"Lake Placid Airport","LKP"
13009,"Lake County","LKV"
13010,"RAF Lakenheath","LKZ"
13011,"Kallax","LLA"
13012,"Lalibella Airport","LLI"
13013,"Kamuzu International","LLW"
13015,"South Jersey Regional","LLY"
13016,"Lake Minchumina Airport","LMA"
13017,"Lumi Airport","LMI"
13018,"Los Mochis International","LMM"
13019,"Limbang Airport","LMN"
13020,"RAF Lossiemouth","LMO"
13021,"Lampedusa Airport","LMP"
13022,"Marsa Brega Airport","LMQ"
13023,"Louisville Winston County","LMS"
13024,"Crater Lake Klamath Regional","LMT"
13026,"Hunt Field","LND"
13027,"Lonorore Airport","LNE"
13028,"Lonely Air Station","LNI"
13029,"Lincoln Airport","LNK"
13030,"Kings Land O' Lakes","LNL"
13031,"Lonesome Pine","LNP"
13032,"Lancaster Airport","LNS"
13033,"Lanett Municipal","LNT"
13034,"Lanai Airport","LNY"
13035,"Blue Danube Airport Linz","LNZ"
13036,"Lorraine Airport","LOA"
13037,"Camilo Ponce Enriquez","LOH"
13038,"Laredo Municipal","LOI"
13039,"Derby Field","LOL"
13040,"Francisco P.V.Yr","LOM"
13041,"London Metropolitan Area","LON"
13042,"Lobatse Airport","LOQ"
