AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC,AIRPORT_STATE_NAME,LATITUDE,LONGITUDE
12754,KNU,Kanpur/Chakeri,"Kanpur, India",733,,26.40277778,80.41250000
12754,KNU,Kanpur/Chakeri,"Kanpur, India",733,,26.40444444,80.41416667
12755,KNW,New Stuyahok Airport,"New Stuyahok, AK",1,Alaska,59.45166667,-157.37305556
12755,KNW,New Stuyahok Airport,"New Stuyahok, AK",1,Alaska,59.45222222,-157.32972222
12756,KNX,Kununurra Airport,"Kununurra, Australia",802,,-15.78500000,128.70833333
12756,KNX,Kununurra Airport,"Kununurra, Australia",802,,-15.77805556,128.70750000
12756,KNX,Kununurra Airport,"Kununurra, Australia",802,,-15.77805556,128.70916667
12757,KNZ,Kenieba Airport,"Kenieba, Mali",543,,12.83944444,-11.25333333
12757,KNZ,Kenieba Airport,"Kenieba, Mali",543,,12.84333333,-11.25250000
12758,KOA,Ellison Onizuka Kona International at Keahole,"Kona, HI",2,Hawaii,19.73888889,-156.04555556
12758,KOA,Keahole,"Kona, HI",2,Hawaii,19.73888889,-156.04555556
12758,KOA,Keahole-Kona International,"Kona, HI",2,Hawaii,19.73888889,-156.04555556
12758,KOA,Kona International Airport at Keahole,"Kona, HI",2,Hawaii,19.73888889,-156.04555556
12760,KOE,El Tari,"Kupang, Indonesia",832,,-10.17166667,123.67111111
12760,KOE,Eltari,"Kupang, Indonesia",832,,-10.17388889,123.65833333
12760,KOE,Penfui,"Kupang, Indonesia",832,,-10.17388889,123.65833333
12761,KOH,Koolatah Airport,"Koolatah, Australia",802,,-15.96666667,142.41666667
12762,KOI,Kirkwall Airport,"Kirkwall, United Kingdom",493,,58.95805556,-2.90055556
12762,KOI,Kirkwall Airport,"Kirkwall, United Kingdom",493,,58.95861111,-2.90305556
12763,KOJ,Kagoshima Airport,"Kagoshima, Japan",736,,31.80194444,130.72027778
12763,KOJ,Kagoshima Airport,"Kagoshima, Japan",736,,31.80333333,130.71944444
12764,KOK,Kokkola Pietarsaari,"Kokkola/Pietarsaari, Finland",425,,63.72111111,23.14305556
12764,KOK,Kokkola Pietarsaari,"Kokkola/Pietarsaari, Finland",425,,63.72111111,23.14305556
12764,KOK,Kruununkyla,"Kokkola/Pietarsaari, Finland",425,,63.71555556,23.14166667
12764,KOK,Kruunupyy,"Kokkola/Pietarsaari, Finland",425,,63.72111111,23.14305556
12764,KOK,Kruunupyy,"Kokkola/Pietarsaari, Finland",425,,63.72111111,23.14305556
12765,KON,Kontum Airport,"Kontum, Vietnam",780,,14.35416667,108.02138889
12765,KON,Kontum Airport,"Kontum, Vietnam",791,,14.35416667,108.02138889
12766,KOP,Nakhon Phanom Airport,"Nakhon Phanom, Thailand",782,,17.37944444,104.64833333
12766,KOP,Nakhon Phanom Airport,"Nakhon Phanom, Thailand",782,,17.38388889,104.64305556
12766,KOP,Nakhon Phanom Airport,"Nakhon Phanom, Thailand",782,,17.38388889,104.64305556
12766,KOP,Nakhon Phanom Airport,"Nakhon Phanom, Thailand",782,,17.38388889,104.64305556
12766,KOP,Nakhon Phanom Airport,"Nakhon Phanom, Thailand",782,,17.38527778,104.64194444
12766,KOP,Nakhon Phanom Airport,"Nakhon Phanom, Thailand",782,,17.38527778,104.64194444
12767,KOR,Kokoro Airport,"Kokoro, Papua New Guinea",804,,-7.81666667,146.55000000
12768,KOS,Kompongsom Airport,"Kompongsom, Cambodia",709,,10.60000000,103.68333333
12769,KOT,Kotlik Airport,"Kotlik, AK",1,Alaska,63.02972222,-163.56027778
12769,KOT,Kotlik Airport,"Kotlik, AK",1,Alaska,63.03055556,-163.53277778
12770,KOW,Ganzhou Airport,"Ganzhou, China",713,,25.90000000,114.91666667
12771,KOY,Olga Bay Seaplane Base,"Olga Bay, AK",1,Alaska,57.16222222,-154.22750000
12772,KOZ,Ouzinkie Airport,"Ouzinkie, AK",1,Alaska,57.91666667,-152.50000000
12772,KOZ,Ouzinkie Airport,"Ouzinkie, AK",1,Alaska,57.94222222,-152.46500000
12773,KPB,Point Baker Airport,"Point Baker, AK",1,Alaska,56.35000000,-133.61666667
12774,KPC,Port Clarence CGS,"Port Clarence, AK",1,Alaska,65.25333333,-166.85750000
12774,KPC,Port Clarence CGS,"Port Clarence, AK",1,Alaska,65.25444444,-166.85583333
12775,KPH,Pauloff Harbor Airport,"Pauloff Harbor, AK",1,Alaska,54.45000000,-162.68333333
12776,KPI,Kapit Airport,"Kapit, Malaysia",749,,2.01055556,112.92944444
12776,KPI,Kapit Airport,"Kapit, Malaysia",749,,2.01055556,112.93138889
12776,KPI,Kapit Airport,"Kapit, Malaysia",749,,2.01055556,112.93138889
12776,KPI,Kapit Airport,"Kapit, Malaysia",749,,2.01083333,112.93138889
12776,KPI,Kapit Airport,"Kapit, Malaysia",749,,2.01083333,112.93138889
12777,KPK,Parks Seaplane Base,"Parks, AK",1,Alaska,57.43361111,-153.90000000
12778,KPM,Napamute Airport,"Napamute, AK",1,Alaska,61.53138889,-158.64083333
12779,KPN,Kipnuk Airport,"Kipnuk, AK",1,Alaska,59.93166667,-164.02833333
12779,KPN,Kipnuk Airport,"Kipnuk, AK",1,Alaska,59.93166667,-164.02805556
12779,KPN,Kipnuk Airport,"Kipnuk, AK",1,Alaska,59.93166667,-164.02805556
12779,KPN,Kipnuk Airport,"Kipnuk, AK",1,Alaska,59.93305556,-164.03055556
12779,KPN,Kipnuk Airport,"Kipnuk, AK",1,Alaska,59.93305556,-164.03055556
12779,KPN,Kipnuk Airport,"Kipnuk, AK",1,Alaska,59.93333333,-164.05000000
12780,KPO,Pohang Airport,"Pohang, South Korea",778,,35.98472222,129.41944444
12780,KPO,Pohang Airport,"Pohang, South Korea",778,,35.98805556,129.42027778
12780,KPO,Pohang Gyeongju,"Pohang, South Korea",778,,35.98805556,129.41250000
12780,KPO,Pohang Gyeongju,"Pohang, South Korea",778,,35.98805556,129.42027778
12781,KPP,Kalpower,"Kalpowar, Australia",802,,-14.88944444,144.22055556
12782,KPR,Port Williams Airport,"Port Williams, AK",1,Alaska,58.43333333,-152.58333333
12783,KPS,Kempsey Airport,"Kempsey, Australia",802,,-31.08333333,152.76666667
12783,KPS,Kempsey Airport,"Kempsey, Australia",802,,-31.07444444,152.76972222
12784,KPV,Perryville Airport,"Perryville, AK",1,Alaska,55.90666667,-159.16083333
12784,KPV,Perryville Airport,"Perryville, AK",1,Alaska,55.90666667,-159.14500000
12784,KPV,Perryville Airport,"Perryville, AK",1,Alaska,55.90833333,-159.15833333
12785,KPY,Port Bailey Airport,"Port Bailey, AK",1,Alaska,57.93333333,-153.03333333
12786,KQA,Akutan Airport,"Akutan, AK",1,Alaska,54.13333333,-165.78333333
12787,KRB,Karumba Airport,"Karumba, Australia",802,,-17.45666667,140.83194444
12787,KRB,Karumba Airport,"Karumba, Australia",802,,-17.45583333,140.83027778
12787,KRB,Karumba Airport,"Karumba, Australia",802,,-17.45583333,140.83027778
12787,KRB,Karumba Airport,"Karumba, Australia",802,,-17.45555556,140.83166667
12787,KRB,Karumba Airport,"Karumba, Australia",802,,-17.45555556,140.83166667
12788,KRF,Kramfors Solleftea,"Kramfors, Sweden",484,,63.04861111,17.76638889
12788,KRF,Kramfors Solleftea,"Kramfors, Sweden",484,,63.04861111,17.76638889
12788,KRF,Kramfors Solleftea,"Kramfors, Sweden",484,,63.04861111,17.76888889
12788,KRF,Kramfors Solleftea,"Kramfors, Sweden",484,,63.04861111,17.76888889
12788,KRF,Kramfors Solleftea,"Kramfors, Sweden",484,,63.04944444,17.77277778
12789,KRK,John Paul II - Balice,"Krakow, Poland",467,,50.07777778,19.78555556
12789,KRK,John Paul II - Balice,"Krakow, Poland",467,,50.08333333,19.78333333
12790,KRM,Kasitsna,"Kasitsna Bay, AK",1,Alaska,59.46972222,-151.57111111
12791,KRN,Kiruna Airport,"Kiruna, Sweden",484,,67.82194444,20.33666667
12791,KRN,Kiruna Airport,"Kiruna, Sweden",484,,67.82222222,20.34583333
12792,KRP,Karup Airport,"Karup, Denmark",419,,56.29750000,9.12472222
12792,KRP,Karup Airport,"Karup, Denmark",419,,56.29750000,9.12472222
12792,KRP,Karup Airport,"Karup, Denmark",419,,56.29833333,9.10138889
12792,KRP,Karup Airport,"Karup, Denmark",419,,56.29833333,9.10138889
12792,KRP,Karup Airport,"Karup, Denmark",419,,56.30000000,9.11666667
12792,KRP,Midtjyllands Lufthavn,"Karup, Denmark",419,,56.29833333,9.10138889
12793,KRR,Krasnodar Airport,"Krasnodar, Russia",475,,45.03444444,39.17722222
12793,KRR,Krasnodar Airport,"Krasnodar, Russia",475,,45.03472222,39.17027778
12793,KRR,Pashkovskiy,"Krasnodar, Russia",475,,45.03444444,39.17722222
12793,KRR,Pashkovskiy,"Krasnodar, Russia",475,,45.03444444,39.17722222
12793,KRR,Pashkovskiy,"Krasnodar, Russia",475,,45.03472222,39.17000000
12793,KRR,Pashkovskiy,"Krasnodar, Russia",475,,45.03472222,39.17027778
12793,KRR,Pashkovskiy,"Krasnodar, Russia",475,,45.03472222,39.17027778
12793,KRR,Pashkovskiy,"Krasnodar, U.S.S.R.",489,,45.03472222,39.17027778
12794,KRS,Kjevik,"Kristiansand, Norway",465,,58.20305556,8.08416667
12794,KRS,Kjevik,"Kristiansand, Norway",465,,58.20416667,8.08527778
12795,KRT,Khartoum Airport,"Khartoum, Sudan",583,,15.58944444,32.55305556
12795,KRT,Khartoum Airport,"Khartoum, Sudan",583,,15.59944444,32.55611111
12796,KS2,Coffey County,"Burlington, KS",62,Kansas,38.30250000,-95.72500000
12798,KSA,Kosrae Airport,"Kosrae, Federated States of Micronesia",810,,5.35083333,162.97638889
12798,KSA,Kosrae Airport,"Kosrae, Federated States of Micronesia",810,,5.35694444,162.95833333
12798,KSA,Kosrae Airport,"Kosrae, Palau District (TTPI)",809,,5.35083333,162.97638889
12799,KSC,Barca,"Kosice, Czechoslovakia",417,,48.66666667,21.25000000
12799,KSC,Kosice Airport,"Kosice, Slovakia",483,,48.66305556,21.24111111
12799,KSC,Kosice Airport,"Kosice, Slovakia",483,,48.66305556,21.24111111
12799,KSC,Kosice Airport,"Kosice, Slovakia",483,,48.66305556,21.24111111
12799,KSC,Kosice Airport,"Kosice, Slovakia",483,,48.66666667,21.25000000
12799,KSC,Kosice International,"Kosice, Slovakia",483,,48.66305556,21.24111111
12799,KSC,Kosice International,"Kosice, Slovakia",483,,48.66305556,21.24111111
12800,KSD,Karlstad Airport,"Karlstad, Sweden",484,,59.36166667,13.46944444
12800,KSD,Karlstad Airport,"Karlstad, Sweden",484,,59.44472222,13.33722222
12801,KSE,Kasese Airport,"Kasese, Uganda",590,,0.18333333,30.10138889
12801,KSE,Kasese Airport,"Kasese, Uganda",590,,0.18333333,30.10138889
12801,KSE,Kasese Airport,"Kasese, Uganda",590,,0.18333333,30.10166667
12801,KSE,Kasese Airport,"Kasese, Uganda",590,,0.18333333,30.10166667
12801,KSE,Kasese Airport,"Kasese, Uganda",590,,0.18555556,30.10083333
12802,KSF,Kassel Calden,"Kassel, Germany",429,,51.40833333,9.37750000
12802,KSF,Kassel Calden,"Kassel, Germany",429,,51.40833333,9.37750000
12802,KSF,Kassel Calden,"Kassel, Germany",429,,51.42083333,9.39222222
12802,KSF,Kassel Calden,"Kassel, Germany",429,,51.42083333,9.39222222
12802,KSF,Kassel Calden,"Kassel, West Germany",429,,51.40805556,9.37527778
12803,KSH,Shahid Ashrafi Esfahani,"Kermanshah, Iran",632,,34.34555556,47.15916667
12803,KSH,Shahid Ashrafi Esfahani,"Kermanshah, Iran",632,,34.34583333,47.16055556
12803,KSH,Shahid Ashrafi Esfahani,"Kermanshah, Iran",632,,34.34888889,47.15722222
12803,KSH,Shahid Ashrafi Esfahani,"Kermanshah, Iran",632,,34.34888889,47.15722222
12804,KSI,Kissidougou Airport,"Kissidougou, Guinea",531,,9.16138889,-10.12472222
12804,KSI,Kissidougou Airport,"Kissidougou, Guinea",531,,9.16944444,-10.12194444
12805,KSQ,Karshi Airport,"Karshi, Uzbekistan",788,,38.80222222,65.77305556
12805,KSQ,Karshi South,"Karshi, Uzbekistan",788,,38.80222222,65.77305556
12806,KSL,Kassala Airport,"Kassala, Sudan",583,,15.38583333,36.32805556
12806,KSL,Kassala Airport,"Kassala, Sudan",583,,15.39027778,36.34222222
12807,KSM,St. Mary's Airport,"St. Mary's, AK",1,Alaska,62.06083333,-163.30194444
12807,KSM,St. Mary's Airport,"St. Mary's, AK",1,Alaska,62.06166667,-163.29805556
12809,KSO,Kastoria Airport,"Kastoria, Greece",433,,40.45083333,21.27333333
12810,KSP,Kosipe Airport,"Kosipe, Papua New Guinea",804,,-8.46305556,147.21750000
12810,KSP,Kosipe Airport,"Kosipe, Papua New Guinea",804,,-8.45388889,147.21000000
12811,KSQ,Karshi Khanabad,"Karshi, Uzbekistan",788,,38.83361111,65.92138889
12812,KSR,Federal No.1,"Sandy River, AK",1,Alaska,56.24444444,-160.38638889
12813,KSU,Kvernberget,"Kristiansund, Norway",465,,63.11166667,7.82444444
12813,KSU,Kvernberget,"Kristiansund, Norway",465,,63.11250000,7.82916667
12813,KSU,Kvernberget,"Kristiansund, Norway",465,,63.11472222,7.84444444
12814,KTA,Karratha Airport,"Karratha, Australia",802,,-20.71277778,116.77555556
12814,KTA,Karratha Airport,"Karratha, Australia",802,,-20.71222222,116.77333333
12814,KTA,Karratha Airport,"Karratha, Australia",802,,-20.71000000,116.76666667
12815,KTB,Thorne Bay Seaplane Base,"Thorne Bay, AK",1,Alaska,55.68833333,-132.53500000
12817,KTL,Kitale Airport,"Kitale, Kenya",535,,0.97194444,34.95861111
12818,KTM,Tribhuvan International,"Kathmandu, Nepal",755,,27.69666667,85.35916667
12818,KTM,Tribhuvan International,"Kathmandu, Nepal",755,,27.69666667,85.35916667
12818,KTM,Tribhuvan International,"Kathmandu, Nepal",755,,27.69722222,85.35805556
12818,KTM,Tribhuvan International,"Kathmandu, Nepal",755,,27.70055556,85.36305556
12819,KTN,Ketchikan International,"Ketchikan, AK",1,Alaska,55.35416667,-131.71111111
12819,KTN,Ketchikan International,"Ketchikan, AK",1,Alaska,55.35833333,-131.71666667
12820,KTP,Tinson Pen,"Kingston, Jamaica",243,,17.98750000,-76.82333333
12820,KTP,Tinson Pen,"Kingston, Jamaica",243,,17.98861111,-76.82388889
12821,KTR,Katherine Airport,"Katherine, Australia",802,,-14.45750000,132.27138889
12822,KTS,Brevig Mission Airport,"Brevig Mission, AK",1,Alaska,65.32944444,-166.47166667
12822,KTS,Brevig Mission Airport,"Brevig Mission, AK",1,Alaska,65.33138889,-166.46583333
12822,KTS,Brevig Mission Airport,"Brevig Mission, AK",1,Alaska,65.33194444,-166.46777778
12823,KTT,Kittila Airport,"Kittila, Finland",425,,67.70111111,24.84694444
12823,KTT,Kittila Airport,"Kittila, Finland",425,,67.70111111,24.86361111
12824,KTW,Pyrzowice,"Katowice, Poland",467,,50.47416667,19.07444444
12824,KTW,Pyrzowice,"Katowice, Poland",467,,50.47416667,19.07444444
12824,KTW,Pyrzowice,"Katowice, Poland",467,,50.47611111,19.08222222
12824,KTW,Pyrzowice,"Katowice, Poland",467,,50.47611111,19.08222222
12826,KUA,Kuantan Airport,"Kuantan, Malaysia",749,,3.77222222,103.21027778
12826,KUA,Kuantan Airport,"Kuantan, Malaysia",749,,3.77527778,103.20888889
12826,KUA,Kuantan Airport,"Kuantan, Malaysia",749,,3.77527778,103.20888889
12826,KUA,Kuantan Airport,"Kuantan, Malaysia",749,,3.77527778,103.20916667
12826,KUA,Kuantan Airport,"Kuantan, Malaysia",749,,3.77527778,103.20916667
12827,KUD,Kudat Airport,"Kudat, Malaysia",749,,6.92361111,116.83750000
12827,KUD,Kudat Airport,"Kudat, Malaysia",749,,6.92361111,116.83750000
12827,KUD,Kudat Airport,"Kudat, Malaysia",749,,6.92416667,116.83083333
12827,KUD,Kudat Airport,"Kudat, Malaysia",749,,6.92416667,116.83083333
12827,KUD,Kudat Airport,"Kudat, Malaysia",749,,6.92500000,116.83416667
12828,KUF,Kurumoch,"Kuybyshev, U.S.S.R.",489,,53.50472222,50.16444444
12828,KUF,Kurumoch,"Samara, Russia",475,,53.50472222,50.16416667
12828,KUF,Kurumoch,"Samara, Russia",475,,53.50472222,50.16444444
12828,KUF,Kurumoch,"Samara, Russia",475,,53.50500000,50.16388889
12828,KUF,Kurumoch,"Samara, Russia",475,,53.50500000,50.16388889
12829,KUH,Kushiro Airport,"Kushiro, Japan",736,,43.03972222,144.20388889
12829,KUH,Kushiro Airport,"Kushiro, Japan",736,,43.04083333,144.19305556
12830,KUI,Kawau Island Airport,"Kawau Island, New Zealand",851,,-36.46666667,174.83333333
12831,KUK,Kasigluk Airport,"Kasigluk, AK",1,Alaska,60.87277778,-162.52250000
12831,KUK,Kasigluk Airport,"Kasigluk, AK",1,Alaska,60.87333333,-162.52444444
12832,KUL,Kuala Lumpur International,"Kuala Lumpur, Malaysia",749,,2.73833333,101.70250000
12832,KUL,Kuala Lumpur International,"Kuala Lumpur, Malaysia",749,,2.74333333,101.69805556
12832,KUL,Kuala Lumpur International,"Kuala Lumpur, Malaysia",749,,2.74333333,101.69805556
12832,KUL,Kuala Lumpur International,"Kuala Lumpur, Malaysia",749,,2.74555556,101.71000000
12832,KUL,Kuala Lumpur International,"Kuala Lumpur, Malaysia",749,,2.74555556,101.71000000
12832,KUL,Kuala Lumpur International,"Kuala Lumpur, Malaysia",749,,2.74555556,101.71000000
12833,KUM,Yakushima Airport,"Yakushima, Japan",736,,30.38194444,130.66138889
12833,KUM,Yakushima Airport,"Yakushima, Japan",736,,30.38555556,130.65916667
12834,KUN,Kaunas International,"Kaunas, Lithuania",452,,54.96388889,24.08472222
12835,KUO,Kuopio Airport,"Kuopio, Finland",425,,63.00555556,27.79833333
12835,KUO,Kuopio Airport,"Kuopio, Finland",425,,63.00638889,27.79833333
12835,KUO,Kuopio Airport,"Kuopio, Finland",425,,63.00638889,27.79833333
12835,KUO,Kuopio Airport,"Kuopio, Finland",425,,63.00722222,27.79777778
12835,KUO,Kuopio Airport,"Kuopio, Finland",425,,63.00722222,27.79777778
12836,KUV,Kunsan AB,"Gunsan, South Korea",778,,35.90166667,126.61805556
12836,KUV,Kunsan AB,"Gunsan, South Korea",778,,35.90388889,126.61583333
12837,KUW,Kugururok River Airport,"Kugururok River, AK",1,Alaska,68.30694444,-161.40000000
12838,KUY,Kamusi Airport,"Kamusi, Papua New Guinea",804,,-7.43000000,143.12000000
12838,KUY,Kamusi Airport,"Kamusi, Papua New Guinea",804,,-7.42500000,143.12194444
12838,KUY,Kamusi Airport,"Kamusi, Papua New Guinea",804,,-7.42500000,143.12194444
12838,KUY,Kamusi Airport,"Kamusi, Papua New Guinea",804,,-7.41861111,143.12166667
12838,KUY,Kamusi Airport,"Kamusi, Papua New Guinea",804,,-7.41861111,143.12166667
12840,KVA,Kavala Airport,"Kavala, Greece",433,,40.91333333,24.61916667
12840,KVA,Kavala Airport,"Kavala, Greece",433,,40.97277778,24.34194444
12840,KVA,Megas Alexandros International,"Kavala, Greece",433,,40.91333333,24.61916667
12840,KVA,Megas Alexandros International,"Kavala, Greece",433,,40.91333333,24.61916667
12840,KVA,Megas Alexandros International,"Kavala, Greece",433,,40.91388889,24.61972222
12840,KVA,Megas Alexandros International,"Kavala, Greece",433,,40.91388889,24.61972222
12841,KVC,King Cove Airport,"King Cove, AK",1,Alaska,55.05500000,-162.31333333
12841,KVC,King Cove Airport,"King Cove, AK",1,Alaska,55.11638889,-162.26666667
12841,KVC,King Cove Airport,"King Cove, AK",1,Alaska,55.11638889,-162.26611111
12843,KVG,Kavieng Airport,"Kavieng, Papua New Guinea",804,,-2.58083333,150.80972222
12843,KVG,Kavieng Airport,"Kavieng, Papua New Guinea",804,,-2.57944444,150.80805556
12843,KVG,Kavieng Airport,"Kavieng, Papua New Guinea",804,,-2.57777778,150.81555556
12844,KVL,Kivalina Airport,"Kivalina, AK",1,Alaska,67.73166667,-164.54722222
12844,KVL,Kivalina Airport,"Kivalina, AK",1,Alaska,67.73611111,-164.56361111
12845,KWA,Bucholz AAF,"Kwajalein, Marshall Islands",844,,8.71472222,167.72694444
12845,KWA,Bucholz AAF,"Kwajalein, Marshall Islands",844,,8.72000000,167.73166667
12845,KWA,Bucholz AAF,"Kwajalein, Marshall Islands District (TTPI)",843,,8.71472222,167.72694444
12846,KWE,Longdongbao,"Guiyang, China",713,,26.53833333,106.80111111
12846,KWE,Longdongbao,"Guiyang, China",713,,26.54027778,106.80333333
12847,KWF,Waterfall Seaplane Base,"Waterfall, AK",1,Alaska,55.29722222,-133.24055556
12849,KWI,Kuwait International,"Kuwait, Kuwait",644,,29.22666667,47.98000000
12849,KWI,Kuwait International,"Kuwait, Kuwait",644,,29.22666667,47.98000000
12849,KWI,Kuwait International,"Kuwait, Kuwait",644,,29.22694444,47.97972222
12849,KWI,Kuwait International,"Kuwait, Kuwait",644,,29.22694444,47.97972222
12850,KWJ,Gwangju Airport,"Gwangju, South Korea",778,,35.12333333,126.81083333
12850,KWJ,Gwangju Airport,"Gwangju, South Korea",778,,35.12638889,126.80888889
12851,KWK,Kwigillingok Airport,"Kwigillingok, AK",1,Alaska,59.83333333,-163.13333333
12851,KWK,Kwigillingok Airport,"Kwigillingok, AK",1,Alaska,59.87555556,-163.16805556
12851,KWK,Kwigillingok Airport,"Kwigillingok, AK",1,Alaska,59.87555556,-163.16805556
12851,KWK,Kwigillingok Airport,"Kwigillingok, AK",1,Alaska,59.87638889,-163.16861111
12851,KWK,Kwigillingok Airport,"Kwigillingok, AK",1,Alaska,59.87638889,-163.16861111
12852,KWL,Guilin Airport,"Guilin, China",713,,25.18333333,110.15000000
12852,KWL,Liangjiang,"Guilin, China",713,,25.22000000,110.03944444
12853,KWN,Quinhagak Airport,"Quinhagak, AK",1,Alaska,59.75500000,-161.84527778
12853,KWN,Quinhagak Airport,"Quinhagak, AK",1,Alaska,59.76111111,-161.86250000
12854,KWP,West Point Village,"West Point, AK",1,Alaska,57.76694444,-153.55000000
12855,KWT,Kwethluk Airport,"Kwethluk, AK",1,Alaska,60.79027778,-161.44361111
12855,KWT,Kwethluk Airport,"Kwethluk, AK",1,Alaska,60.80888889,-161.43750000
12856,KWZ,Kolwezi Airport,"Kolwezi, Congo (Kinshasa)",517,,-10.76666667,25.50694444
12856,KWZ,Kolwezi Airport,"Kolwezi, Congo (Kinshasa)",517,,-10.76666667,25.50916667
12856,KWZ,Kolwezi Airport,"Kolwezi, Congo (Kinshasa)",517,,-10.76666667,25.50916667
12856,KWZ,Kolwezi Airport,"Kolwezi, Congo (Kinshasa)",517,,-10.76583333,25.50583333
12856,KWZ,Kolwezi Airport,"Kolwezi, Congo (Kinshasa)",517,,-10.76583333,25.50583333
12857,KXA,Kasaan Seaplane Base,"Kasaan, AK",1,Alaska,55.53777778,-132.39583333
12858,KXK,Komsomolsk South,"Komsomolsk-na-Amure, Russia",770,,50.40944444,136.93527778
12859,KY1,Stuart Powell Field,"Danville, KY",52,Kentucky,37.56861111,-84.77222222
12859,KY1,Stuart Powell Field,"Danville, KY",52,Kentucky,37.57750000,-84.76944444
12860,KY2,Sturgis Municipal,"Sturgis, KY",52,Kentucky,37.54166667,-87.95444444
12860,KY2,Sturgis Municipal,"Sturgis, KY",52,Kentucky,37.54583333,-87.95305556
12861,KY3,Mount Sterling - Montgomery County,"Mount Sterling, KY",52,Kentucky,38.05805556,-83.97944444
12861,KY3,Mount Sterling Montgomery County,"Mount Sterling, KY",52,Kentucky,38.05805556,-83.97944444
12862,KY4,Henderson City - County,"Henderson, KY",52,Kentucky,37.80777778,-87.68583333
12862,KY4,Henderson City - County,"Henderson, KY",52,Kentucky,37.80777778,-87.68555556
12863,KY5,Madisonville Municipal,"Madisonville, KY",52,Kentucky,37.35500000,-87.39944444
12863,KY5,Madisonville Municipal,"Madisonville, KY",52,Kentucky,37.35583333,-87.39833333
12863,KY5,Madisonville Municipal,"Madisonville, KY",52,Kentucky,37.35583333,-87.39833333
12863,KY5,Madisonville Regional,"Madisonville, KY",52,Kentucky,37.35583333,-87.39833333
12863,KY5,Madisonville Regional,"Madisonville, KY",52,Kentucky,37.35583333,-87.39833333
12864,KYA,Konya Airport,"Konya, Turkey",679,,37.97916667,32.56083333
12864,KYA,Konya Airport,"Konya, Turkey",679,,37.97916667,32.56222222
12865,KYC,Yankee Creek 2,"Yankee Creek, AK",1,Alaska,63.00194444,-156.36722222
12865,KYC,Yankee Creek 2,"Yankee Creek, AK",1,Alaska,63.00250000,-156.36555556
12866,KYK,Karluk Airport,"Karluk, AK",1,Alaska,57.56611111,-154.45388889
12866,KYK,Karluk Airport,"Karluk, AK",1,Alaska,57.56611111,-154.45000000
12867,KYS,Kayes Airport,"Kayes, Mali",543,,14.43194444,-11.43944444
12868,KYU,Koyukuk Airport,"Koyukuk, AK",1,Alaska,64.87583333,-157.73055556
12868,KYU,Koyukuk Airport,"Koyukuk, AK",1,Alaska,64.87805556,-157.71305556
12869,KZB,Zachar Bay Airport,"Zachar Bay, AK",1,Alaska,57.55000000,-153.75000000
12870,KZH,Kizhuyak Airport,"Kizhuyak, AK",1,Alaska,57.58305556,-153.15000000
12871,KZI,Filippos,"Kozani, Greece",433,,40.28583333,21.84166667
12871,KZI,Filippos,"Kozani, Greece",433,,40.28583333,21.84166667
12871,KZI,Filippos,"Kozani, Greece",433,,40.28611111,21.84083333
12871,KZI,Filippos,"Kozani, Greece",433,,40.28611111,21.84083333
12871,KZI,Kozani Airport,"Kozani, Greece",433,,40.28861111,21.84194444
12872,KZN,Kazan Airport,"Kazan, Russia",475,,55.60694444,49.28027778
12872,KZN,Kazan Airport,"Kazan, Russia",475,,55.60694444,49.28027778
12872,KZN,Kazan Airport,"Kazan, Russia",475,,55.60750000,49.27555556
12872,KZN,Kazan Airport,"Kazan, Russia",475,,55.60944444,49.27750000
12872,KZN,Kazan Airport,"Kazan, Russia",475,,55.60944444,49.27750000
12872,KZN,Kazan Airport,"Kazan, U.S.S.R.",489,,55.60944444,49.27750000
12873,LAA,Lamar Municipal,"Lamar, CO",82,Colorado,38.06861111,-102.69027778
12873,LAA,Lamar Municipal,"Lamar, CO",82,Colorado,38.06972222,-102.68861111
12873,LAA,Southeast Colorado Regional,"Lamar, CO",82,Colorado,38.06972222,-102.68861111
12874,LAB,Lab Lab Airport,"Lab Lab, Papua New Guinea",804,,-5.72222222,148.05666667
12874,LAB,Lab Lab Airport,"Lab Lab, Papua New Guinea",804,,-5.72166667,148.05777778
12874,LAB,Lab Lab Airport,"Lab Lab, Papua New Guinea",804,,-5.72166667,148.05833333
12875,LAC,Pulau Layang-Layang Airport,"Pulau Layang-Layang, Malaysia",749,,7.40000000,113.85000000
12876,LAD,Luanda 4 de Fevereiro,"Luanda, Angola",502,,-8.85833333,13.23111111
12876,LAD,Luanda 4 de Fevereiro,"Luanda, Angola",502,,-8.85305556,13.23611111
12876,LAD,Luanda 4 de Fevereiro International,"Luanda, Angola",502,,-8.85833333,13.23111111
12877,LAE,Lae Nadzab,"Lae, Papua New Guinea",804,,-6.56972222,146.72611111
12877,LAE,Nadzab,"Lae, Papua New Guinea",804,,-6.57000000,146.72611111
12877,LAE,Nadzab,"Lae, Papua New Guinea",804,,-6.56972222,146.72611111
12878,LAF,Purdue University,"Lafayette, IN",42,Indiana,40.41194444,-86.93361111
12878,LAF,Purdue University,"Lafayette, IN",42,Indiana,40.41194444,-86.93361111
12878,LAF,Purdue University,"Lafayette, IN",42,Indiana,40.41222222,-86.93694444
12879,LAI,Lannion Airport,"Lannion, France",427,,48.75444444,-3.47222222
